ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1791232	ILMN_1791232	0.0167435898580552	9.00832365870554e-05	1.17838354958225	8.03785075602615	8.17236473220927	2.07618161768304	189571668	SPRED2	sprouty related EVH1 domain containing 2
ILMN_1673282	ILMN_1673282	0.0167435898580552	9.0197072219965e-05	0.645400487631325	8.32385123746707	8.17072073201762	2.07491699197242	169790830	LAMP2	lysosomal associated membrane protein 2
ILMN_2218935	ILMN_2218935	0.0167435898580552	9.05029964181966e-05	0.864028827432865	8.26756575239484	8.16631423666156	2.07152606603172	408968120	GPR37	G protein-coupled receptor 37
ILMN_1781943	ILMN_1781943	0.017038097814844	9.26398205246427e-05	-0.601020213501377	9.11879202023504	-8.13599883511778	2.04814658001427	116235447	FAM83D	family with sequence similarity 83 member D
ILMN_1768110	ILMN_1768110	0.0172721084611479	9.55707030556476e-05	0.72242029993216	8.60146995037685	8.0956826250586	2.01691611340509	82880649	ZAK	sterile alpha motif and leucine zipper containing kinase AZK
ILMN_1792389	ILMN_1792389	0.0172721084611479	9.73731806859793e-05	0.693231438122854	7.4930404337156	8.07157790354773	1.99816788893952	57165360	RNF165	ring finger protein 165
ILMN_1652246	ILMN_1652246	0.0172721084611479	9.76089495489855e-05	0.60416621064083	8.5912636781075	8.0684623646413	1.99574052366322	226437578	NACAD	NAC alpha domain containing
ILMN_1667578	ILMN_1667578	0.0172721084611479	9.79936343293671e-05	0.970472273980916	7.41532000880544	8.06339725324291	1.99179218245095	760998150	DUSP26	dual specificity phosphatase 26 (putative)
ILMN_1668521	ILMN_1668521	0.0172721084611479	9.88694059612556e-05	0.676141651457836	6.85311977153295	8.05194957627984	1.98285923553489	239916000	LIM2	lens intrinsic membrane protein 2
ILMN_2081087	ILMN_2081087	0.0172721084611479	9.92819897534505e-05	0.649954121351342	7.17309368292646	8.04659621415521	1.97867743157619	119874212	HSPA12A	heat shock protein family A (Hsp70) member 12A
ILMN_2069632	ILMN_2069632	0.0172721084611479	9.9308994175266e-05	0.467226561246695	7.06494509858536	8.04624670516598	1.97840431286328	194306536	GTSF1	gametocyte specific factor 1
ILMN_1678300	ILMN_1678300	0.0172721084611479	9.94364332823715e-05	-0.69701080914732	10.338084423772	-8.04459875607683	1.97711638491701	223890248	LOC146880	Rho GTPase activating protein 27 pseudogene
ILMN_2174341	ILMN_2174341	0.0173924040462296	0.000100685253386028	0.623728102357669	6.91615146977771	8.02857543119808	1.96457965588406	223633970	GPR83	G protein-coupled receptor 83
ILMN_1668863	ILMN_1668863	0.0179951903628618	0.000105332550332847	0.829487440390688	7.86240875297429	7.97086544870846	1.91921644953975	1007386552	LYPD1	LY6/PLAUR domain containing 1
ILMN_1685916	ILMN_1685916	0.0179951903628618	0.000105509872616161	-0.442151061887735	9.253333987293	-7.96872088887674	1.9175243279743	166795249	KIF2C	kinesin family member 2C
ILMN_2064860	ILMN_2064860	0.0179951903628618	0.000105901459309364	0.66517948671448	7.13886017705108	7.9639994123165	1.91379732542149	194688137	LGALS7B	galectin 7B
ILMN_1766657	ILMN_1766657	0.0180691445708121	0.000106914595586267	1.26632538063349	8.44257543387809	7.95187491439683	1.904216385109	396578174	STOM	stomatin
ILMN_1776157	ILMN_1776157	0.0183794351103026	0.000109338416507269	-0.533396019474044	7.42208502652476	-7.923388702921	1.88164829623264	542133092	SEPT4	septin 4
ILMN_2400407	ILMN_2400407	0.0184084609403509	0.00011009985913918	0.660113528466558	7.36441694680358	7.91458713222938	1.87465881534274	366039946	CNTN1	contactin 1
ILMN_1657435	ILMN_1657435	0.0188573779277432	0.000113799424346155	0.691249686248655	7.361140652971	7.87278272403731	1.8413545731039	121582464	MT1M	metallothionein 1M
ILMN_1904578	ILMN_1904578	0.0188573779277432	0.000113991058285149	0.790769357877194	7.13450586100885	7.87065936544542	1.83965824597368	34191290	TENM1	teneurin transmembrane protein 1
ILMN_1711650	ILMN_1711650	0.0190531266308345	0.000116663191979787	0.720273019130813	7.80736956835739	7.84146566595452	1.81628933158751	27436975	KCNE5	potassium voltage-gated channel subfamily E regulatory subunit 5
ILMN_1728047	ILMN_1728047	0.0190531266308345	0.000116917808873389	-0.636924548833314	10.924672283304	-7.83872349177214	1.81408982888348	320202989	AKR1A1	aldo-keto reductase family 1 member A1
ILMN_1657547	ILMN_1657547	0.0190531266308345	0.000118130615702642	-0.564243858711537	10.3185347974978	-7.8257539479134	1.80367654914348	63054847	CCDC34	coiled-coil domain containing 34
ILMN_1810191	ILMN_1810191	0.0190531266308345	0.000118193500063272	-0.69819321595857	7.63286171104642	-7.82508558886638	1.80313945697731	226693353	PLA2G4C	phospholipase A2 group IVC
ILMN_1660317	ILMN_1660317	0.0190531266308345	0.000118261589378236	2.87178310118028	8.09419601995131	7.82436236335214	1.80255822283217	325652112	LEFTY1	left-right determination factor 1
ILMN_1776723	ILMN_1776723	0.0190531266308345	0.000119470426297872	0.473931706682581	8.81258313496946	7.81160035403828	1.79229299474001	1002623474	PHF11	PHD finger protein 11
ILMN_1778401	ILMN_1778401	0.0190531266308345	0.000119662760019046	0.766512170178386	8.8423169701646	7.8095833203297	1.79066905259526	977380217	HLA-B	major histocompatibility complex, class I, B
ILMN_1760849	ILMN_1760849	0.0190531266308345	0.000120049444964959	1.79353748427489	9.03399899032926	7.80553917871985	1.78741180269991	319996650	NETO2	neuropilin and tolloid like 2
ILMN_2227573	ILMN_2227573	0.0194582234747589	0.000123516586861713	1.06269391377526	11.062336837914	7.76992402250074	1.75865402507555	300360529	GSTO1	glutathione S-transferase omega 1
ILMN_2391861	ILMN_2391861	0.0194582234747589	0.000123846557649748	0.602362739521778	10.094205450715	7.76659360268745	1.75595817772337	215276995	GSTM1	glutathione S-transferase mu 1
ILMN_1784946	ILMN_1784946	0.0194859202825105	0.000124646071019705	-0.383192987344813	9.0810557619648	-7.75856553051193	1.74945505941891	308737000	ORC3	origin recognition complex subunit 3
ILMN_1728663	ILMN_1728663	0.0198379290197944	0.000127532262936694	0.440190011161484	7.38478186604623	7.73006226805974	1.72631226883525	974141077	IL17RD	interleukin 17 receptor D
ILMN_1652989	ILMN_1652989	0.0200378501765224	0.000129458380850046	-0.407670578941001	9.59521240502023	-7.71144363153456	1.71114968362736	971825874	NUP160	nucleoporin 160
ILMN_1745152	ILMN_1745152	0.0202407337607747	0.000131416521251112	-0.528217895926916	9.26772548249394	-7.69283407928249	1.69595846521035	296923772	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
ILMN_1710523	ILMN_1710523	0.02042328412104	0.000133254972196385	0.399298098393716	6.89641834952805	7.67564542221795	1.68189504531333	291621711	ATP8B1	ATPase phospholipid transporting 8B1
ILMN_1682799	ILMN_1682799	0.0205999182260912	0.000135066309612637	0.652142231014271	7.85360125039242	7.65897071037372	1.66822258710072	375298740	STAMBPL1	STAM binding protein like 1
ILMN_2151114	ILMN_2151114	0.0206414276048736	0.000136297371308355	0.626008135155075	7.95544469879854	7.64778164227447	1.65903174272722	63252921	VSNL1	visinin like 1
ILMN_1783185	ILMN_1783185	0.0206414276048736	0.000136658847124955	-1.95821641059663	9.77643373841309	-7.6445179086764	1.65634839223148	751130481	SOX21	SRY-box 21
ILMN_2383435	ILMN_2383435	0.0212843179102487	0.000141595922898091	0.860276306208164	9.5017269962904	7.60089514249286	1.62037519693378	325652103	PSMD10	proteasome 26S subunit, non-ATPase 10
ILMN_1751887	ILMN_1751887	0.0214865891558627	0.000144750061943301	-0.448701961691777	8.65501546754673	-7.57391728117254	1.59802733238062	300116277	PREP	prolyl endopeptidase
ILMN_2349393	ILMN_2349393	0.0214865891558627	0.00014481170456833	0.681873919264479	11.4068244444473	7.57339668599264	1.59759532251418	396080282	MDK	midkine (neurite growth-promoting factor 2)
ILMN_1663080	ILMN_1663080	0.0214865891558627	0.000149107862887155	-0.77982955838149	8.38684804486799	-7.53771884044839	1.56791964862008	93140998	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
ILMN_1719998	ILMN_1719998	0.0214865891558627	0.000149157990984932	0.462800002404379	9.18686299913617	7.53730943689397	1.56757833108941	187936957	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1
ILMN_1670870	ILMN_1670870	0.0214865891558627	0.000149754563116139	-1.19906366847133	8.31902697203017	-7.53244905751299	1.56352488828585	343168768	ALCAM	activated leukocyte cell adhesion molecule
ILMN_1655595	ILMN_1655595	0.0214865891558627	0.000149962707961262	1.68050938477099	11.7023574038373	7.53075841547722	1.5621143393762	211904150	SERPINE2	serpin family E member 2
ILMN_1772312	ILMN_1772312	0.0214865891558627	0.000150193161416926	0.698517269775135	6.99572591258748	7.52888966646232	1.56055483465771	153218469	BARX1	BARX homeobox 1
ILMN_2049727	ILMN_2049727	0.0214865891558627	0.000150542391770903	-0.380201576370112	9.47800932535478	-7.52606392668246	1.55819599311905	335335011	OSER1	oxidative stress responsive serine rich 1
ILMN_1676504	ILMN_1676504	0.0214865891558627	0.000151090555652099	-0.730028485098888	7.73532486248687	-7.52164346698762	1.55450421078381	392871548	RPRML	reprimo like
ILMN_1711988	ILMN_1711988	0.0214865891558627	0.000151188179309467	0.935955044223695	9.38804660519142	7.52085812094049	1.55384810347313	11545760	KCNK12	potassium two pore domain channel subfamily K member 12
ILMN_1695157	ILMN_1695157	0.0214925996519797	0.000152295352168822	2.09465365059699	8.22877047860719	7.51199125886532	1.54643580337383	1040975001	CA4	carbonic anhydrase 4
ILMN_1688480	ILMN_1688480	0.0214925996519797	0.000152605294017127	-0.852170545136675	9.58966900408463	-7.50952212602359	1.54437021545955	77628152	CCND1	cyclin D1
ILMN_1682727	ILMN_1682727	0.0218350868964337	0.000155735443545855	0.884986450062509	7.68312185008565	7.48489936473915	1.52373579955373	91822910	JAZF1	JAZF zinc finger 1
ILMN_1767470	ILMN_1767470	0.022746075067707	0.000162960430344988	0.698215139934096	8.92465194276224	7.43013996887694	1.47761125668187	157785546	SCPEP1	serine carboxypeptidase 1
ILMN_2392189	ILMN_2392189	0.0227712716300399	0.000164403538882953	1.13295551313221	9.79542341467604	7.41953139435007	1.46863785096752	56549680	CTDSPL	CTD small phosphatase like
ILMN_1680955	ILMN_1680955	0.0227712716300399	0.000165433563486077	-0.597008752045058	10.4587560773367	-7.41202366632512	1.4622799209672	1020158963	AURKA	aurora kinase A
ILMN_3234892	ILMN_3234892	0.0227712716300399	0.000166054178073597	0.664995698422946	7.07716093949514	7.40752554824835	1.45846773480155	156523243	MARCH11	membrane associated ring-CH-type finger 11
ILMN_1657862	ILMN_1657862	0.0228631932846063	0.000167455743049153	-0.455557893499408	11.5910733374237	-7.39743676995483	1.44990938076579	1015215018	AHCY	adenosylhomocysteinase
ILMN_1740917	ILMN_1740917	0.0233212010147124	0.000171556202692505	0.451980819615701	6.96730250009967	7.36846019460091	1.42526640142837	124301195	SCNN1B	sodium channel epithelial 1 beta subunit
ILMN_1764380	ILMN_1764380	0.0234033264930745	0.000173394944112306	0.526371274434286	10.8039255012704	7.35571963104609	1.41440204984204	53832029	GLTP	glycolipid transfer protein
ILMN_1803686	ILMN_1803686	0.0234033264930745	0.000173657383304333	-0.547384093221625	8.59030692898262	-7.35391366012886	1.41286058446104	1015205511	ADA	adenosine deaminase
ILMN_1656812	ILMN_1656812	0.0237766853204994	0.000178110605697268	-0.677722677559613	8.65912118752023	-7.32373086586772	1.38704510587844	151101232	NMRK2	nicotinamide riboside kinase 2
ILMN_1659845	ILMN_1659845	0.0237766853204994	0.000178709174512805	0.45871431348723	9.34831225831007	7.31973902899412	1.38362332340313	148839357	KIAA0355	KIAA0355
ILMN_1717765	ILMN_1717765	0.0240250354801918	0.000181703843158463	-0.386859435774731	8.51431940110646	-7.29999202571301	1.36667028389216	134288878	NUDT11	nudix hydrolase 11
ILMN_3246401	ILMN_3246401	0.0240250354801918	0.000182845964866224	-0.46033414270209	11.8662287565195	-7.29255749903356	1.36027642289354	297374816	AIF1L	allograft inflammatory factor 1 like
ILMN_1809245	ILMN_1809245	0.0240250354801918	0.000182881035127155	0.708026039338714	8.39084837368995	7.29233004376994	1.36008070922919	546232117	PITPNB	phosphatidylinositol transfer protein beta
ILMN_1661708	ILMN_1661708	0.0240503444901525	0.000183842907092255	0.673304213073054	7.37084774124593	7.28611077259981	1.35472711012021	194688138	LGALS7	galectin 7
ILMN_1676003	ILMN_1676003	0.0241724149025966	0.000185549145289554	0.503512599321965	6.83384281465729	7.27516851746158	1.34529745885411	545746351	PNOC	prepronociceptin
ILMN_2075436	ILMN_2075436	0.0242141964474925	0.000186644321110654	0.48265049921376	7.23499315459966	7.26820479962438	1.33928941057225	62510077	PDIA3P1	protein disulfide isomerase family A member 3 pseudogene 1
ILMN_2134974	ILMN_2134974	0.0245064657567233	0.00018968095417153	0.492752884662803	8.58543801971438	7.2491351844373	1.32280905544079	307078131	RAB38	RAB38, member RAS oncogene family
ILMN_1810628	ILMN_1810628	0.0245094361038796	0.00019048784536694	0.710081361202062	7.62320751566728	7.24412599079792	1.31847324890503	162287218	PRUNE2	prune homolog 2
ILMN_1813998	ILMN_1813998	0.024877209725305	0.000194141852906494	1.29944344591765	7.25485589716549	7.22173809644033	1.29906051199941	315075293	DPPA5	developmental pluripotency associated 5
ILMN_1709674	ILMN_1709674	0.0250007505972914	0.00019590558102528	-1.03678509892027	8.43065832730634	-7.21110155308797	1.28981770209694	960139189	GFPT2	glutamine-fructose-6-phosphate transaminase 2
ILMN_1717381	ILMN_1717381	0.0251915391078716	0.000198303870059539	0.477454576004228	7.01048825937751	7.19681044480935	1.27737909168214	399154168	HOXD1	homeobox D1
ILMN_1674609	ILMN_1674609	0.0251915391078716	0.000199012030948771	0.527360421197917	9.71349679231265	7.19262790961631	1.27373435445489	365906278	CLTB	clathrin light chain B
ILMN_1690170	ILMN_1690170	0.0254348279769508	0.000202560998089322	-0.751620100838354	9.61144373660903	-7.17191723044217	1.25565749226236	315013540	CRABP2	cellular retinoic acid binding protein 2
ILMN_1686097	ILMN_1686097	0.0255257142753772	0.000204251533523316	-0.660469819386284	10.4686506967824	-7.16219542198264	1.24715523694524	300193028	TOP2A	topoisomerase (DNA) II alpha
ILMN_1760303	ILMN_1760303	0.0256006469105406	0.000206337971645117	1.18116181609907	7.90688481923303	7.15032143254917	1.23675619743726	335057530	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
ILMN_2363361	ILMN_2363361	0.026010086965956	0.000210469903485795	-0.474912805269911	8.59869143766761	-7.12720162909951	1.21646214013408	47458810	SFXN4	sideroflexin 4
ILMN_2210111	ILMN_2210111	0.0260437648506536	0.000211575394104331	3.05157862521189	8.90718841556967	7.12110281218967	1.21109855060444	10190669	GDF3	growth differentiation factor 3
ILMN_1662086	ILMN_1662086	0.0260998683451165	0.000213004213011803	0.607995848715808	8.46129519882775	7.11327334322889	1.20420670022371	975830177	GUCA1A	guanylate cyclase activator 1A
ILMN_3250870	ILMN_3250870	0.0260998683451165	0.000213700706721353	-0.390128097857898	7.85485679270357	-7.10947825384216	1.20086356396348	197116354	USP46	ubiquitin specific peptidase 46
ILMN_2364521	ILMN_2364521	0.0262554367530031	0.000216585270660419	-0.930662214511568	8.4955164337424	-7.09390806681339	1.18713031004207	520260356	AXL	AXL receptor tyrosine kinase
ILMN_1670926	ILMN_1670926	0.0262554367530031	0.000216653959005783	0.741533929082737	8.64914614730402	7.09354016275177	1.18680547355015	398303852	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15
ILMN_1739274	ILMN_1739274	0.0264143792497268	0.000219131536191377	0.536304980337839	11.710651743022	7.08035727050369	1.17515551776747	291084856	PDHB	pyruvate dehydrogenase (lipoamide) beta
ILMN_1844692	ILMN_1844692	0.0264143792497268	0.000220468906655613	0.744234665165603	9.02860050034129	7.0733110345897	1.16892042341547	146260269	FOXO3	forkhead box O3
ILMN_1812666	ILMN_1812666	0.0264143792497268	0.000220499999493978	0.608414934300616	8.14989566770921	7.07314778949444	1.16877590273869	66472919	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15
ILMN_1767281	ILMN_1767281	0.0266081923663073	0.0002244248120138	0.547116373358906	7.28495683857076	7.0527476508209	1.15069145926197	296080750	PPBP	pro-platelet basic protein
ILMN_1761733	ILMN_1761733	0.0266081923663073	0.000224855111492797	0.484350243701267	7.14227506625782	7.05053559757963	1.14872761214775	301129274	HLA-DMB	major histocompatibility complex, class II, DM beta
ILMN_2298818	ILMN_2298818	0.0266081923663073	0.000225522004000238	-0.773584098381752	8.43725091677113	-7.0471167092552	1.14569122963255	459642367	RPS29	ribosomal protein S29
ILMN_3251691	ILMN_3251691	0.0267755239281074	0.000228561868554484	-0.556504239745395	10.3853763311077	-7.03167582923258	1.1319609969119	115529474	POLR3G	RNA polymerase III subunit G
ILMN_1733256	ILMN_1733256	0.0267755239281074	0.000229146929969413	0.518793015980469	9.6468343098618	7.02873063785093	1.12933895149235	156631004	PSMD8	proteasome 26S subunit, non-ATPase 8
ILMN_1735680	ILMN_1735680	0.0267755239281074	0.000229509384402635	0.408765519366859	7.96930512719017	7.02691030223968	1.12771783883609	221219060	TMEM30A	transmembrane protein 30A
ILMN_1753729	ILMN_1753729	0.0268300952867669	0.000231444026179257	0.558437064884663	6.855602841425	7.01724862783136	1.11910711667781	262050543	KNG1	kininogen 1
ILMN_1684108	ILMN_1684108	0.0268300952867669	0.000232211843524126	1.49577264194023	8.00453790369644	7.01343936060348	1.1157092178658	193211414	IRX4	iroquois homeobox 4
ILMN_1792072	ILMN_1792072	0.0268300952867669	0.000232551519948629	0.63371661013268	8.27537714693892	7.01175870399493	1.11420952050838	219842336	FUT4	fucosyltransferase 4
ILMN_1739521	ILMN_1739521	0.0275096132793898	0.000239321141559331	0.73414211990919	8.00831385987517	6.97883019095422	1.08475997148281	514961944	NLGN1	neuroligin 1
ILMN_1670723	ILMN_1670723	0.0275968155040349	0.000241845053671898	0.570565412434603	7.57260486085126	6.966821628954	1.07398856784904	17975754	MSL3	male-specific lethal 3 homolog (Drosophila)
ILMN_1714592	ILMN_1714592	0.0278750289832797	0.000246208325764607	0.771134019845676	7.18603378528745	6.94639142948392	1.05562424132376	80861461	CDA	cytidine deaminase
ILMN_1751708	ILMN_1751708	0.0281582675947811	0.000251988519801996	0.957736490957176	11.1911343204731	6.91994718682719	1.03178100137751	221316670	ITM2B	integral membrane protein 2B
ILMN_1684795	ILMN_1684795	0.0281582675947811	0.000252645217033678	0.472474863948779	6.76457841524526	6.91698617705551	1.02910608915704	542133146	PRND	prion protein 2 (dublet)
ILMN_2222880	ILMN_2222880	0.0281582675947811	0.000253437146494671	0.573948433844292	8.39774134851565	6.91342694229293	1.02588938062666	378925602	SLC25A42	solute carrier family 25 member 42
ILMN_1785406	ILMN_1785406	0.0281582675947811	0.000254752778445865	-0.711626827726304	8.58839697323238	-6.90754163825712	1.02056716406935	315570274	NAP1L3	nucleosome assembly protein 1 like 3
ILMN_1775441	ILMN_1775441	0.0281582675947811	0.000255692637315796	0.499559155963058	6.86972234217096	6.9033582649436	1.01678154775706	111154098	ARHGAP24	Rho GTPase activating protein 24
ILMN_1760909	ILMN_1760909	0.0281582675947811	0.000255850897939192	0.821088027148439	7.44110973619256	6.90265554335736	1.01614543774653	15011922	FGF19	fibroblast growth factor 19
ILMN_1690487	ILMN_1690487	0.0281582675947811	0.000257433809330909	0.51414242606589	9.5132713871408	6.89565383988089	1.00980423241434	134142825	PCM1	pericentriolar material 1
ILMN_3242900	ILMN_3242900	0.0281582675947811	0.000258103281700356	0.54448972640617	7.38425976115449	6.89270715958572	1.00713378446861	106775677	HIST2H2AA4	histone cluster 2, H2aa4
ILMN_1735014	ILMN_1735014	0.0282520015363112	0.000260237204709832	0.614767356079872	9.42787237591704	6.88337193724564	0.998666868603891	236460447	KLF6	Kruppel like factor 6
ILMN_2371055	ILMN_2371055	0.0284187184491692	0.000263169698202512	-0.416826663841753	7.03698801147487	-6.87068315630201	0.987141699778992	33359681	EFNA1	ephrin A1
ILMN_2194649	ILMN_2194649	0.0284187184491692	0.000263590748744933	-0.377796444912098	7.81020592178341	-6.8688743888813	0.985497241872282	211058419	TADA1	transcriptional adaptor 1
ILMN_1754727	ILMN_1754727	0.0285866302485174	0.000266062476886029	0.942517225813956	8.31451633407655	6.85832153696355	0.975895237912177	315360624	GPRASP2	G protein-coupled receptor associated sorting protein 2
ILMN_1782352	ILMN_1782352	0.028588550210766	0.000266994711876917	1.71331890357623	8.6518064510354	6.85437011942106	0.972296435777468	539848015	VENTX	VENT homeobox
ILMN_1801421	ILMN_1801421	0.0285896801035101	0.00026791966578163	-0.577512689715967	10.9975231551098	-6.85046491467439	0.968737889433857	195234784	EMD	emerin
ILMN_1737819	ILMN_1737819	0.0286275885339235	0.000269639586730022	0.484197852339242	7.03559325090874	6.84324358317836	0.962152779029125	300863143	PPP1R17	protein phosphatase 1 regulatory subunit 17
ILMN_1678934	ILMN_1678934	0.0286275885339235	0.000271010705387199	-0.544050068494498	8.08230011438203	-6.83752386674557	0.956932557102421	544346152	POLR1E	RNA polymerase I subunit E
ILMN_1705241	ILMN_1705241	0.0286275885339235	0.00027102175545453	0.348081391405199	7.12854526946143	6.83747790330058	0.956890591707337	112293286	TDRD7	tudor domain containing 7
ILMN_1654109	ILMN_1654109	0.0288837171687911	0.000274370370342575	0.487000377292703	7.04132753738786	6.82364565887347	0.944250012538163	328927006	EGFLAM	EGF like, fibronectin type III and laminin G domains
ILMN_2127842	ILMN_2127842	0.0288874800367273	0.000275330040649419	-0.641375374801118	7.54989314634343	-6.81971659218823	0.940655252335079	172072689	HBA2	hemoglobin subunit alpha 2
ILMN_1704753	ILMN_1704753	0.0292915070816418	0.00028119490710559	0.983146733753193	7.50699422484009	6.79603554294076	0.91894979590007	262527236	EPAS1	endothelial PAS domain protein 1
ILMN_1747223	ILMN_1747223	0.0292915070816418	0.000281914170021421	0.550332741544123	8.14633737317233	6.79316970799947	0.91631846078422	119874200	FRYL	FRY like transcription coactivator
ILMN_2224907	ILMN_2224907	0.0292915070816418	0.000282006655908772	0.540175933710772	9.05052553075514	6.79280180509998	0.915980590145895	961525474	SMIM14	small integral membrane protein 14
ILMN_1651987	ILMN_1651987	0.0292915070816418	0.000282928265165222	0.481935501661323	7.8224947927174	6.78914311922759	0.91261967728922	115527098	CCDC167	coiled-coil domain containing 167
ILMN_1728301	ILMN_1728301	0.0295102905832063	0.000285985352994036	0.645687700918497	6.90135320568114	6.77710236140074	0.901547475875956	197276618	GAD2	glutamate decarboxylase 2
ILMN_2285996	ILMN_2285996	0.0297249569647046	0.00028901640495331	-2.23994897663052	9.81861756303716	-6.76530658801695	0.890683546820073	568599838	KIAA0101	KIAA0101
ILMN_1776188	ILMN_1776188	0.0300934704343712	0.000293561967711995	0.467993581120709	8.64229112134133	6.74787582933167	0.874598907104905	377652329	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
ILMN_1694502	ILMN_1694502	0.0301010841069605	0.000295387346389739	-0.501365538318304	9.31257818998342	-6.74096154713373	0.868208369351568	41349493	PRIM1	primase (DNA) subunit 1
ILMN_1723678	ILMN_1723678	0.0301010841069605	0.000295561722664776	1.00618194279383	7.7378284606348	6.7403035557998	0.867599916700074	66932907	PRPH	peripherin
ILMN_1716105	ILMN_1716105	0.0303788091763717	0.000299260321957478	1.3470412187084	7.47043566393957	6.72644945321375	0.854776618760885	459683879	NLRP12	NLR family pyrin domain containing 12
ILMN_3246388	ILMN_3246388	0.0304447822016012	0.000300883953825074	-0.589773208280651	8.27252745957291	-6.72042854483178	0.849196399019734	154813206	MED14	mediator complex subunit 14
ILMN_1707339	ILMN_1707339	0.030640809818755	0.000303801287143032	0.502886456176503	9.3789293420502	6.70970167784628	0.839243698067957	195963404	BTG3	BTG anti-proliferation factor 3
ILMN_2047599	ILMN_2047599	0.030925199964923	0.000308404777410858	0.531213457260862	7.90957369103583	6.69300889908047	0.823727661562745	338797699	TMEM50B	transmembrane protein 50B
ILMN_1735402	ILMN_1735402	0.030925199964923	0.000308599193662636	0.562540944040852	8.01746284411769	6.69231011548551	0.823077393856568	195539365	DCAF5	DDB1 and CUL4 associated factor 5
ILMN_1791593	ILMN_1791593	0.0317497357398013	0.000320328606141279	-0.543520913775597	8.17224832266551	-6.65104551337395	0.784571387670552	122891861	DENND5B	DENN domain containing 5B
ILMN_1745172	ILMN_1745172	0.0317497357398013	0.000322916168466156	-0.396402158503074	11.71315937949	-6.64217154210413	0.776263250476841	392513660	ILF2	interleukin enhancer binding factor 2
ILMN_1899404	ILMN_1899404	0.0317497357398013	0.000323594707184933	-0.565696087118499	7.41264996627236	-6.639857769972	0.774095413504124	7021073	ROR1	receptor tyrosine kinase like orphan receptor 1
ILMN_1723277	ILMN_1723277	0.0317497357398013	0.000323799679395057	0.510743375188656	7.28167885190531	6.63915990333974	0.773441433113847	675269471	MFAP3L	microfibrillar associated protein 3 like
ILMN_1808011	ILMN_1808011	0.0317497357398013	0.000324302710359706	-0.37935860305333	10.2010821202772	-6.6374493471216	0.771838192774877	209862820	FAM46B	family with sequence similarity 46 member B
ILMN_1756550	ILMN_1756550	0.0317497357398013	0.000325675228381353	0.350720625717854	7.33745877635154	6.63279726689483	0.767476141753194	222144276	NUP62CL	nucleoporin 62 C-terminal like
ILMN_1805992	ILMN_1805992	0.0317497357398013	0.000325844775866982	0.437500707507514	8.96095839519449	6.63222412773426	0.766938549120159	385198091	SHTN1	shootin 1
ILMN_1806106	ILMN_1806106	0.0317497357398013	0.000325966390727186	-0.434520734296951	10.3377223625339	-6.63181322718482	0.766553107916928	45593129	GNL3	G protein nucleolar 3
ILMN_1763491	ILMN_1763491	0.031769311943327	0.000327241772625644	-0.536288831771036	7.66546801307014	-6.62751446639112	0.762519444735577	1011750902	CKMT1B	creatine kinase, mitochondrial 1B
ILMN_2184640	ILMN_2184640	0.031769311943327	0.000328199570066354	-0.395111058875145	8.73952422286542	-6.62429853875671	0.759500341784518	548923917	NOLC1	nucleolar and coiled-body phosphoprotein 1
ILMN_1703906	ILMN_1703906	0.032022759830112	0.000331881001926309	-0.495148776624111	9.44848189902807	-6.61203536053493	0.747975942223164	545479117	HJURP	Holliday junction recognition protein
ILMN_1745223	ILMN_1745223	0.032022759830112	0.00033344769552292	-0.617214241204612	9.85718067149074	-6.6068629757037	0.7431095649772	48375181	CDC42EP4	CDC42 effector protein 4
ILMN_1762142	ILMN_1762142	0.032022759830112	0.000336655679030596	0.425697453934349	7.09163416424027	6.59635683940802	0.7332147550148	88999585	CDCA7	cell division cycle associated 7
ILMN_1801584	ILMN_1801584	0.032022759830112	0.000337812418456657	0.629665353652355	7.34389627077482	6.59259615952267	0.729669562572074	56790928	CXCR4	C-X-C motif chemokine receptor 4
ILMN_1691376	ILMN_1691376	0.032022759830112	0.000339318563830724	-0.444165278086157	8.28306649845458	-6.58772120929444	0.725071326431062	168480146	JAG1	jagged 1
ILMN_2342695	ILMN_2342695	0.032022759830112	0.000339396015761764	0.920164193476667	8.01076374943714	6.58747117947934	0.724835409097987	197333759	PDGFA	platelet derived growth factor subunit A
ILMN_1725338	ILMN_1725338	0.032022759830112	0.000339477134290085	0.592605333499627	8.26736705654321	6.58720938208494	0.724588380036227	124107615	CLDN23	claudin 23
ILMN_2326712	ILMN_2326712	0.032022759830112	0.000340074749341678	0.553203850500493	7.08501860733583	6.58528284218628	0.722770256041178	521258683	BACE2	beta-site APP-cleaving enzyme 2
ILMN_2386008	ILMN_2386008	0.032022759830112	0.000341945998051509	-0.506998655547939	8.39623455474855	-6.57927504976951	0.717097579932558	226054556	MPZL1	myelin protein zero like 1
