ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1696657	ILMN_1696657	0.191851786309644	0.000977164964255092	0.773812271060286	7.43122698531159	5.50182563030403	-0.20886640192461	42544232	LRRN2	leucine rich repeat neuronal 2
ILMN_1671777	ILMN_1671777	0.191851786309644	0.000987914590796797	-0.456090495526992	7.60376974203846	-5.49130644938332	-0.21896577205225	213417593	FGF13	fibroblast growth factor 13
ILMN_1808356	ILMN_1808356	0.191914168248665	0.000994373928749558	0.332150773651222	9.30765731160203	5.48504697333093	-0.224983840336296	536289440	FAM3A	family with sequence similarity 3 member A
ILMN_2126038	ILMN_2126038	0.192073904134124	0.00100134479542833	0.485625211868197	7.02273792592216	5.47834261175793	-0.231436596707708	312922387	STMN2	stathmin 2
ILMN_1755383	ILMN_1755383	0.193022115820379	0.0010134989110103	0.555154409712951	8.8083268187908	5.46677706564745	-0.242585044018718	95113663	LRRC1	leucine rich repeat containing 1
ILMN_1781386	ILMN_1781386	0.193022115820379	0.001035180794446	0.44115371921392	7.58961074856461	5.44652518563913	-0.262158306178773	1003088705	WIPI1	WD repeat domain, phosphoinositide interacting 1
ILMN_1747162	ILMN_1747162	0.193022115820379	0.00104644650281107	-0.371544464521703	9.5967968408119	-5.43618886684618	-0.272173701918251	41327774	DDX47	DEAD-box helicase 47
ILMN_1716552	ILMN_1716552	0.193022115820379	0.00104775639200311	0.577408292265609	8.46942476872253	5.43499511864777	-0.273331495308997	56549692	ENAH	enabled homolog (Drosophila)
ILMN_1779374	ILMN_1779374	0.193022115820379	0.00105146162828744	0.357039556497567	8.85073337944071	5.43162741941268	-0.276599000239234	70995167	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
ILMN_2344662	ILMN_2344662	0.193022115820379	0.00105654423291651	0.4277706077078	7.06597862060635	5.42702934397335	-0.281063229419712	62912480	HMGA2	high mobility group AT-hook 2
ILMN_1723123	ILMN_1723123	0.193022115820379	0.00107035621058327	-0.786524867780287	8.95554667647791	-5.41465790986438	-0.293091485248247	254028238	FGFR3	fibroblast growth factor receptor 3
ILMN_1753502	ILMN_1753502	0.193022115820379	0.00107389860869401	-0.349834435523717	7.25101905641644	-5.41151371040037	-0.296152406726945	62865875	IGSF11	immunoglobulin superfamily member 11
ILMN_2198393	ILMN_2198393	0.193022115820379	0.00107666754346078	-0.299953223278999	9.36477711948795	-5.40906409070095	-0.298538252976245	323276649	KATNA1	katanin catalytic subunit A1
ILMN_2112638	ILMN_2112638	0.193022115820379	0.00107998288484714	0.836892612514667	7.72177848627213	5.40614032183848	-0.301387174884569	148886653	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
ILMN_1769201	ILMN_1769201	0.193022115820379	0.00108037069879634	-0.410068773273606	7.30834821452281	-5.40579896776185	-0.301719880631199	167235022	ELF3	E74 like ETS transcription factor 3
ILMN_2049766	ILMN_2049766	0.193237373529422	0.00108775595666789	-0.611500291301205	9.68703243425059	-5.39932446983848	-0.308033915815751	225735556	NFE2L3	nuclear factor, erythroid 2 like 3
ILMN_1658356	ILMN_1658356	0.198634330232473	0.0011286319410776	-0.393914894494102	7.60974292085499	-5.36435565446301	-0.342253549362046	544063442	PAMR1	peptidase domain containing associated with muscle regeneration 1
ILMN_1814333	ILMN_1814333	0.198634330232473	0.00113084215382141	0.940804005844676	7.65153449421554	5.36250533680769	-0.344069757805053	170295805	SERPINI1	serpin family I member 1
ILMN_2370464	ILMN_2370464	0.200233383378347	0.00114634988884808	0.343800302034566	8.12046352712913	5.34963533135944	-0.356717930912605	402534567	ATRIP	ATR interacting protein
ILMN_1693334	ILMN_1693334	0.205317809638536	0.00118202538652007	-0.552959533309711	8.22641418588247	-5.32075181473722	-0.385201911483401	217272856	P4HA1	prolyl 4-hydroxylase subunit alpha 1
ILMN_1664861	ILMN_1664861	0.212037765235162	0.00124794056182789	-0.63100358724922	9.48398268002676	-5.2698609001136	-0.435721052075666	341865545	ID1	inhibitor of DNA binding 1, HLH protein
ILMN_2153837	ILMN_2153837	0.212037765235162	0.00124828223600931	-0.394463406066881	6.92797694981518	-5.26960498362024	-0.435976173411788	148839327	SCNN1G	sodium channel epithelial 1 gamma subunit
ILMN_2389155	ILMN_2389155	0.212037765235162	0.00125130587937804	-0.606106222604238	8.78368756082326	-5.26734365418531	-0.438230944886506	48255965	UGP2	UDP-glucose pyrophosphorylase 2
ILMN_1849186	ILMN_1849186	0.212037765235162	0.00125650448765823	0.261299258658664	6.98040567726474	5.26346992799129	-0.442095392354339	13279127	ZNF704	zinc finger protein 704
ILMN_1712400	ILMN_1712400	0.212037765235162	0.00125840062604096	0.61457305572697	10.3307197065297	5.26206147676955	-0.443501082179661	305682590	SERPINB6	serpin family B member 6
ILMN_1678812	ILMN_1678812	0.212037765235162	0.00126316548270474	-0.403281789628533	7.29286305346865	-5.25853257152493	-0.447024503068078	194018435	HAPLN1	hyaluronan and proteoglycan link protein 1
ILMN_2343624	ILMN_2343624	0.212037765235162	0.00126818467661278	0.482915994042736	10.036630202998	5.25483133282464	-0.450722193366919	55956897	METTL13	methyltransferase like 13
ILMN_2055156	ILMN_2055156	0.212327845462599	0.00128490881462366	0.306525434628727	6.85702075348946	5.24261563977446	-0.462942199315456	63054863	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
ILMN_1760412	ILMN_1760412	0.212327845462599	0.00128572445872285	-0.680390756625348	9.00274831708165	-5.24202441915236	-0.463534253078635	56090522	SHISA2	shisa family member 2
ILMN_1756445	ILMN_1756445	0.212327845462599	0.00129029267056527	-0.39018662225306	8.67790969818512	-5.23872086290237	-0.466843526359935	313851051	PMF1	polyamine-modulated factor 1
ILMN_1898518	ILMN_1898518	0.214998191888496	0.00131571281741261	0.776163306183095	7.55170924946392	5.22057320748963	-0.48505473681012	34368136	GFRA1	GDNF family receptor alpha 1
ILMN_1773751	ILMN_1773751	0.214998191888496	0.00132027291123237	0.337362842770753	8.44618048125582	5.21735911856844	-0.488285757211687	968121900	HRAS	HRas proto-oncogene, GTPase
ILMN_1781791	ILMN_1781791	0.216614172521305	0.00133712452173645	-0.325334684611183	7.31698411797963	-5.20558814838697	-0.500133334168561	215422381	PRRG1	proline rich and Gla domain 1
ILMN_2342240	ILMN_2342240	0.218517797508145	0.00135586428441694	0.363522148551461	8.17309381350258	5.19269108203137	-0.513140694090789	62750355	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
ILMN_1795442	ILMN_1795442	0.223656821798927	0.00139490437698429	0.480808148996108	6.99920513578653	5.1664500339257	-0.539691398263791	380503848	LAMA4	laminin subunit alpha 4
ILMN_2340027	ILMN_2340027	0.22475673690258	0.0014126926983082	-0.364209810352234	8.25913191019742	-5.15476379701794	-0.551552395283228	68800023	TSPAN4	tetraspanin 4
ILMN_1764186	ILMN_1764186	0.22475673690258	0.00141614140503449	0.295579852896767	8.73006999500509	5.15251712114102	-0.553835275524191	401709969	ATXN1L	ataxin 1 like
ILMN_1652762	ILMN_1652762	0.225426837373421	0.00142757352395373	0.390832741389085	9.7358941253199	5.14511300828351	-0.561364658031723	139394598	HIC2	hypermethylated in cancer 2
ILMN_2199768	ILMN_2199768	0.231133768606854	0.00147134468368865	-0.426280187094091	7.76368840012767	-5.11736304212675	-0.589665530407657	533869414	SLITRK4	SLIT and NTRK like family member 4
ILMN_1685824	ILMN_1685824	0.231133768606854	0.00147849912753057	0.321385694955758	10.3679822157755	5.11291485930728	-0.594213989096606	163644314	B4GALT5	beta-1,4-galactosyltransferase 5
ILMN_1706342	ILMN_1706342	0.231245783929033	0.00148661173702219	0.297123125764193	8.91628804622024	5.10789988070072	-0.599345991744798	254553270	ZNF746	zinc finger protein 746
ILMN_3241021	ILMN_3241021	0.233960515024945	0.00151154685713039	0.851334933807166	7.39937223722865	5.09267456338572	-0.614952396602847	161087013	RNY4	RNA, Ro-associated Y4
ILMN_1752478	ILMN_1752478	0.236212399901858	0.00153677166997375	-0.41721502845034	7.97615199633715	-5.07755448854485	-0.630489393371649	611434981	DHRS3	dehydrogenase/reductase 3
ILMN_1718734	ILMN_1718734	0.236212399901858	0.00154120544936925	0.349097813132826	7.6470615748227	5.07492540763525	-0.63319488542676	133908639	MLLT6	MLLT6, PHD finger domain containing
ILMN_1691930	ILMN_1691930	0.237943096531333	0.0015601079379813	0.555934871742201	8.28152481907363	5.06381063217278	-0.64464553278047	745399112	CBX6	chromobox 6
ILMN_1722713	ILMN_1722713	0.238203317918352	0.00157283319657493	-0.492922408212028	8.7749266528704	-5.05641225708763	-0.652278990879638	34734067	FBLN1	fibulin 1
ILMN_1754570	ILMN_1754570	0.238203317918352	0.00159675765549126	0.375506479005599	7.44461069651721	5.04268154188108	-0.666470415402608	224451139	KCTD8	potassium channel tetramerization domain containing 8
ILMN_1769412	ILMN_1769412	0.238203317918352	0.00159777503264016	0.511545575095273	10.0405658178166	5.04210273695693	-0.667069338621603	38373676	RAPGEF1	Rap guanine nucleotide exchange factor 1
ILMN_2061732	ILMN_2061732	0.238203317918352	0.00160614343986996	0.328849567015441	9.9496667412712	5.03735730962222	-0.67198183827552	58761509	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing
ILMN_1703108	ILMN_1703108	0.238203317918352	0.00160781293192617	-0.322557726150308	8.17872076221413	-5.03641389425548	-0.672958920846761	332078505	UBE2L6	ubiquitin conjugating enzyme E2 L6
ILMN_1665943	ILMN_1665943	0.238203317918352	0.00161562661922793	-0.373708524891034	8.68042027016541	-5.03201290059415	-0.677518953769858	558472802	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
ILMN_1704195	ILMN_1704195	0.238203317918352	0.0016219956944189	0.378810321036722	7.41259436654348	5.02844306930552	-0.68122018831512	63175653	FUK	fucokinase
ILMN_1785290	ILMN_1785290	0.238203317918352	0.001626076766144	0.39517172323511	6.9397394723951	5.02616384618985	-0.683584432915418	264681497	DOK6	docking protein 6
ILMN_1785926	ILMN_1785926	0.238203317918352	0.00163691032360938	0.340075645855801	8.40073450457585	5.02014421309539	-0.689832831553882	564730542	ZNF621	zinc finger protein 621
ILMN_1802653	ILMN_1802653	0.238272012754449	0.00164645486700659	-0.621206128342628	7.94103615348424	-5.01487745560541	-0.695304761813179	14577916	EBI3	Epstein-Barr virus induced 3
ILMN_1661500	ILMN_1661500	0.238272012754449	0.00166119066870111	-0.634810032001662	9.14631268635459	-5.00681250626666	-0.703692974475242	47078256	B4GALT4	beta-1,4-galactosyltransferase 4
ILMN_1788955	ILMN_1788955	0.238272012754449	0.00166133495747681	-0.465215245062689	10.3828149639853	-5.00673393080233	-0.70377475352267	409971418	PDLIM1	PDZ and LIM domain 1
ILMN_1771348	ILMN_1771348	0.239245998900219	0.0016757779619762	-0.372035900402429	8.80382793370435	-4.99890689547642	-0.711926135589379	187761338	SDHAF3	succinate dehydrogenase complex assembly factor 3
ILMN_1750153	ILMN_1750153	0.239584111704065	0.00168580901218238	-0.321215809799912	7.30148247316361	-4.99351486786707	-0.717547634677382	116642872	OR52A1	olfactory receptor family 52 subfamily A member 1
ILMN_2328666	ILMN_2328666	0.24023423467687	0.00169806709728102	-0.323077487582779	7.60369438887342	-4.98697401209882	-0.724373459934151	94420687	CD83	CD83 molecule
ILMN_1735402	ILMN_1735402	0.24337777445724	0.00172807093742427	0.417866793555631	8.01746284411769	4.97118334062945	-0.740881966760889	195539365	DCAF5	DDB1 and CUL4 associated factor 5
ILMN_1711270	ILMN_1711270	0.24422325730452	0.0017418853188418	0.304371981508579	11.0587299537287	4.96401525412565	-0.748389864600068	1012443718	SUGP2	SURP and G-patch domain containing 2
ILMN_1723211	ILMN_1723211	0.24483296818527	0.00176972592624164	-0.267752173522654	8.65027091752099	-4.94975942806302	-0.763347429045688	120431609	L2HGDH	L-2-hydroxyglutarate dehydrogenase
ILMN_1719543	ILMN_1719543	0.246169063727466	0.00178727336564834	0.573537524399188	7.7438615566896	4.94090182761535	-0.772658435305456	197313768	MAF	MAF bZIP transcription factor
ILMN_1733421	ILMN_1733421	0.246169063727466	0.00179632516249331	-0.452243233829577	8.30911839370286	-4.93637040166452	-0.777426975972923	544063396	PRKCQ	protein kinase C theta
ILMN_1856634	ILMN_1856634	0.247809223158645	0.00182294253586926	0.300492543156691	6.99114541908045	4.92319119913051	-0.791315663806055	31873797	NFIA	nuclear factor I A
ILMN_1778173	ILMN_1778173	0.249112003874555	0.00185600695111452	0.289259713167713	9.41174545455289	4.90711476340514	-0.808297610647038	315434221	AK3	adenylate kinase 3
ILMN_1787815	ILMN_1787815	0.249112003874555	0.00186015278610665	1.00248321238689	9.10306498845735	4.90512148753978	-0.810406228732466	668259454	TRIB3	tribbles pseudokinase 3
ILMN_1700834	ILMN_1700834	0.249112003874555	0.0018643961142022	0.58481717342209	7.77456498214088	4.90308644672908	-0.812559727694259	754169890	SLK	STE20 like kinase
ILMN_1651336	ILMN_1651336	0.251824672771934	0.00189275244999055	0.308225508840098	7.18928802394307	4.88961797985017	-0.826830000878077	110349749	MLYCD	malonyl-CoA decarboxylase
ILMN_2361603	ILMN_2361603	0.253711517327443	0.0019165834724557	-0.382876260338632	7.50883037442667	-4.878471248212	-0.838663749870255	42544219	NDRG2	NDRG family member 2
ILMN_1658885	ILMN_1658885	0.253711517327443	0.00192316348770562	0.334616781307721	8.99054682218369	4.87542063653036	-0.841906083787781	218931250	DAGLB	diacylglycerol lipase beta
ILMN_1703852	ILMN_1703852	0.255396358708832	0.0019441032870435	0.786888492607865	9.34863925671706	4.86578922975117	-0.85215324085702	317171923	EFNB2	ephrin B2
ILMN_1651735	ILMN_1651735	0.255839026394167	0.00196471539451949	0.391225728311968	9.42289494546377	4.85642049453462	-0.86213616217456	332205954	TGOLN2	trans-golgi network protein 2
ILMN_3238889	ILMN_3238889	0.255839026394167	0.00197131942715193	0.425520626115805	8.31033658864313	4.85344187684746	-0.86531319724487	663070901	RPRD2	regulation of nuclear pre-mRNA domain containing 2
ILMN_1755974	ILMN_1755974	0.255839026394167	0.00197565151926293	-0.569995279425248	10.3699758260052	-4.85149398904975	-0.867391663200048	68303552	ALDOC	aldolase, fructose-bisphosphate C
ILMN_1761260	ILMN_1761260	0.255839026394167	0.00198250054474665	0.383928874722081	7.63483333969838	4.84842404689322	-0.870668720632184	510937002	COBLL1	cordon-bleu WH2 repeat protein like 1
ILMN_1806147	ILMN_1806147	0.255839026394167	0.00198838621549871	0.340723470241093	7.04362833763165	4.84579530985002	-0.873476090073208	374081837	GNG3	G protein subunit gamma 3
ILMN_1738558	ILMN_1738558	0.256102404960169	0.00199984383524059	0.607536404419173	7.48069842764078	4.8407026623016	-0.878918171202877	557786156	RGS20	regulator of G-protein signaling 20
ILMN_2367215	ILMN_2367215	0.256102404960169	0.00200681536542063	-0.357507209129199	8.50771754274745	-4.83761981599189	-0.882214708137843	984655783	PRCP	prolylcarboxypeptidase
ILMN_1814221	ILMN_1814221	0.257298126934991	0.00202441435508245	-0.639380107526613	7.16897006443209	-4.82989008487722	-0.890487399546889	219842351	NPTX1	neuronal pentraxin 1
ILMN_1660730	ILMN_1660730	0.259608805909609	0.00205089794216316	-0.826838950202893	9.81487220125399	-4.81839769677573	-0.90280599975416	296841061	SLC7A3	solute carrier family 7 member 3
ILMN_1714522	ILMN_1714522	0.260317608830757	0.00206482335412358	0.282039897966755	6.96103804893055	4.81242078878921	-0.909221562911458	197116349	CLMN	calmin
ILMN_1686227	ILMN_1686227	0.26080324166641	0.0020787970184332	0.639558234118175	8.431499752105	4.80646800493655	-0.915617330571104	222418795	GNA14	G protein subunit alpha 14
ILMN_2391400	ILMN_2391400	0.26080324166641	0.00208535822991757	0.756165397724876	6.99250798626741	4.80368824090644	-0.918606039723027	324711006	PITX2	paired like homeodomain 2
ILMN_3247159	ILMN_3247159	0.263267761437615	0.00211348455577437	0.709821730916186	7.2383243833835	4.79188114010792	-0.931315442789844	91982752	SCARNA8	small Cajal body-specific RNA 8
ILMN_1797668	ILMN_1797668	0.267996345574955	0.00216160562175784	0.463875585153197	7.36279309720197	4.77207949427064	-0.952684177358686	44890063	INSM1	INSM transcriptional repressor 1
ILMN_3241373	ILMN_3241373	0.267996345574955	0.00217650148772447	0.368705573092364	7.30865698404449	4.76604894059943	-0.959205396500532	112734805	SCARNA18	small Cajal body-specific RNA 18
ILMN_3236244	ILMN_3236244	0.267996345574955	0.00217715959112258	-0.251305998849681	8.98952841773525	-4.76578356672414	-0.959492505978139	224591398	C1orf174	chromosome 1 open reading frame 174
ILMN_1800331	ILMN_1800331	0.268427951481193	0.00221312048998966	-0.310510586527339	6.95750281660503	-4.75141649152792	-0.975054441507247	134254467	PTCH1	patched 1
ILMN_1669876	ILMN_1669876	0.268427951481193	0.00221482796584588	0.248765729468024	7.26554114323397	4.75074077735947	-0.975787228740937	291045458	CUX2	cut like homeobox 2
ILMN_1690125	ILMN_1690125	0.268427951481193	0.00221979321312417	0.29376847931081	9.82090516763933	4.74877911731385	-0.977915023262391	520975466	PDLIM7	PDZ and LIM domain 7
ILMN_1736533	ILMN_1736533	0.268427951481193	0.00222359238257625	-0.358592394551009	9.69167522603155	-4.74728143455726	-0.979539992725741	92091573	RND2	Rho family GTPase 2
ILMN_1813746	ILMN_1813746	0.272613362806606	0.0022752592311732	-0.66929680171993	8.93031925524657	-4.72719111544858	-1.00137519155297	209529710	CORO2A	coronin 2A
ILMN_1709734	ILMN_1709734	0.272613362806606	0.00228328215805657	-0.24894335077259	6.85483620690553	-4.7241168983092	-1.00472255729986	953514560	BMP4	bone morphogenetic protein 4
ILMN_1666399	ILMN_1666399	0.272613362806606	0.00230568038489535	0.582702765724799	9.86055882854266	4.71559739592358	-1.0140075614417	51479191	RING1	ring finger protein 1
ILMN_1668863	ILMN_1668863	0.272613362806606	0.00231055526345147	0.490536550459038	7.86240875297429	4.71375532767678	-1.01601679389185	1007386552	LYPD1	LY6/PLAUR domain containing 1
ILMN_1721081	ILMN_1721081	0.272613362806606	0.00231187550295847	-0.296659558336753	7.71524615590701	-4.71325719117265	-1.01656023607982	1030311309	SP4	Sp4 transcription factor
ILMN_2041577	ILMN_2041577	0.272613362806606	0.00232015225756521	0.323998977538057	9.36740037261095	4.71014148065914	-1.01996029464841	359465545	SLC52A2	solute carrier family 52 member 2
ILMN_1716246	ILMN_1716246	0.272613362806606	0.00234687578235912	-0.30930202678397	7.35531103441486	-4.7001651797168	-1.03085835031092	295148065	FRZB	frizzled-related protein
ILMN_1656373	ILMN_1656373	0.272613362806606	0.00235302520450814	-0.340364327111381	7.52054137679447	-4.69788733597709	-1.03334906782556	94721326	BNC2	basonuclin 2
ILMN_2243308	ILMN_2243308	0.272613362806606	0.00235500898117703	0.581260388914876	8.60205576508831	4.69715392171399	-1.03415121365567	298231234	ACVR1B	activin A receptor type 1B
ILMN_1749009	ILMN_1749009	0.272613362806606	0.00237293574831122	0.307275183544268	11.6094290238258	4.69055719662951	-1.04137033069237	224496105	REXO2	RNA exonuclease 2
ILMN_2189406	ILMN_2189406	0.272613362806606	0.00237377890022271	0.289119309584455	6.96046600030671	4.69024829402666	-1.0417085623892	538260580	ARPIN	actin-related protein 2/3 complex inhibitor
ILMN_1655194	ILMN_1655194	0.272613362806606	0.002376493364433	-0.461226118739489	8.78248506461937	-4.68925463109814	-1.04279668172336	566006194	JADE1	jade family PHD finger 1
ILMN_1758497	ILMN_1758497	0.272613362806606	0.00238905077109352	-0.962082697711439	7.98066889365701	-4.68467415898111	-1.0478147775514	319803128	TTYH1	tweety family member 1
ILMN_1740572	ILMN_1740572	0.278848919998242	0.00245636689685801	-0.296312483223182	7.66825283695804	-4.66056638622055	-1.07428571675074	296080702	TCN2	transcobalamin 2
ILMN_1656910	ILMN_1656910	0.278848919998242	0.00246487370078813	-0.503988513300417	8.63916865440148	-4.65757207774686	-1.07758057260461	310772218	TRIM6	tripartite motif containing 6
ILMN_1751276	ILMN_1751276	0.278848919998242	0.00247045195546322	-0.368814817613942	7.45352562419967	-4.65561480056899	-1.07973514730037	219842284	BDNF	brain derived neurotrophic factor
ILMN_2267535	ILMN_2267535	0.279594028877876	0.00250204680021815	-0.397205562190435	7.47311425025687	-4.64462057144221	-1.09184996106034	396080288	NET1	neuroepithelial cell transforming 1
ILMN_2303669	ILMN_2303669	0.279594028877876	0.00250388051192367	-0.278876846618589	7.19363769511725	-4.64398721557943	-1.09254851014993	385719211	SLC4A8	solute carrier family 4 member 8
ILMN_1753342	ILMN_1753342	0.280587786637643	0.00252441827657514	-0.449796151153292	11.5820859617966	-4.636928484885	-1.1003385265416	654823989	SAT1	spermidine/spermine N1-acetyltransferase 1
ILMN_2175112	ILMN_2175112	0.280587786637643	0.00253072845364982	-0.61909010258085	8.29035792212043	-4.63477248074657	-1.10271961645048	539846769	KCNS3	potassium voltage-gated channel modifier subfamily S member 3
ILMN_1655663	ILMN_1655663	0.282595957007535	0.00256200978032646	0.383672661081601	7.83052720034282	4.62417179327983	-1.11443874444331	39812427	P3H4	prolyl 3-hydroxylase family member 4 (non-enzymatic)
ILMN_1672741	ILMN_1672741	0.282595957007535	0.00257564976366367	-0.321466132596353	7.62806054198332	-4.61959425761316	-1.1195052697029	47717122	ITSN1	intersectin 1
ILMN_2311779	ILMN_2311779	0.282595957007535	0.00258347548396445	0.285180732787058	8.4817725099837	4.6169800786618	-1.12240033722632	115527091	TMUB2	transmembrane and ubiquitin like domain containing 2
ILMN_1751234	ILMN_1751234	0.282595957007535	0.00258499468125616	-0.386192082500287	8.49857523222542	-4.6164736082346	-1.12296136416572	274321461	C1GALT1C1	C1GALT1 specific chaperone 1
ILMN_1750876	ILMN_1750876	0.283398510720643	0.00260140000565549	0.469727092924796	7.69276006052825	4.61102531118913	-1.12899936373278	155722989	SLC4A1AP	solute carrier family 4 member 1 adaptor protein
ILMN_3236653	ILMN_3236653	0.288617481657612	0.00267110071018124	0.639717263843531	8.38298881355285	4.58829423312391	-1.15424640701778	161087020	RNVU1-18	RNA, variant U1 small nuclear 18
ILMN_1667381	ILMN_1667381	0.288617481657612	0.00267699960598438	-0.488910557764521	9.65581981111118	-4.58640068340948	-1.15635359418323	992319579	CAMKV	CaM kinase like vesicle associated
ILMN_2135798	ILMN_2135798	0.290741512358524	0.00270599949134301	0.378223685027888	7.97406203809827	4.57715840519948	-1.16664756856487	665821232	NR2C2AP	nuclear receptor 2C2 associated protein
ILMN_1713846	ILMN_1713846	0.293350595953475	0.00273966525997616	-0.488261234324657	8.52273272638192	-4.56656568880666	-1.17846392009367	149944714	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H
ILMN_1735548	ILMN_1735548	0.293726193813602	0.00275256747864726	0.339113615299264	7.3709923719172	4.56254422976311	-1.1829550364261	613410169	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1
ILMN_1702501	ILMN_1702501	0.296118813948355	0.00278446015802522	0.551342781315833	7.95093703185904	4.55269255986181	-1.19396915188725	974576786	RPS6KA2	ribosomal protein S6 kinase A2
ILMN_1886092	ILMN_1886092	0.296943039790076	0.00281904005784898	0.646300900867282	8.09010175370081	4.54215094739151	-1.20577332768315	3043671	FAM189A1	family with sequence similarity 189 member A1
ILMN_1681437	ILMN_1681437	0.296943039790076	0.00281944675195423	0.305044466847656	8.99492652893982	4.54202782044408	-1.2059113157746	304571973	DCXR	dicarbonyl and L-xylulose reductase
ILMN_1728360	ILMN_1728360	0.296943039790076	0.00282070245051023	0.405169965356796	9.23301381516312	4.54164778075139	-1.20633724204449	960513898	MED29	mediator complex subunit 29
ILMN_3307710	ILMN_3307710	0.297681056795842	0.0028372338938515	-0.440929777331748	7.86397636594181	-4.53666189306592	-1.21192746252697	663071048	NANOG	Nanog homeobox
ILMN_1766657	ILMN_1766657	0.298682931817661	0.00285990580391167	-0.721376668698215	8.44257543387809	-4.52987606769981	-1.21954274347659	396578174	STOM	stomatin
ILMN_2336609	ILMN_2336609	0.298682931817661	0.00286588881037864	1.10498414768048	8.62612053519416	4.52809524525766	-1.2215425705624	575768761	SYTL2	synaptotagmin like 2
ILMN_1806306	ILMN_1806306	0.298900150425808	0.00287753295202994	0.479663735933032	7.0971259035266	4.52464116743819	-1.22542300374574	1019366977	SV2B	synaptic vesicle glycoprotein 2B
ILMN_1809889	ILMN_1809889	0.300993203644378	0.00291461632424493	-0.36086541915426	9.18811031570128	-4.51374306530698	-1.23767993975952	546231963	CCDC117	coiled-coil domain containing 117
ILMN_1675038	ILMN_1675038	0.300993203644378	0.00291693663098083	0.28855297530666	8.53847831479998	4.51306627705635	-1.23844179596383	557878713	PRMT2	protein arginine methyltransferase 2
ILMN_1694530	ILMN_1694530	0.307760989811087	0.00299236681707191	0.264140454453338	10.0176340380631	4.49138335557936	-1.26289236305207	209969687	DDA1	DET1 and DDB1 associated 1
ILMN_1695946	ILMN_1695946	0.308234413862332	0.00300682838316418	0.614046544517501	9.02890219219318	4.48729536228319	-1.26751133544478	145966864	TRNP1	TMF1-regulated nuclear protein 1
ILMN_2371055	ILMN_2371055	0.308438811242741	0.00301868727180576	-0.272030269302864	7.03698801147487	-4.4839592843635	-1.2712828867523	33359681	EFNA1	ephrin A1
ILMN_2112049	ILMN_2112049	0.309832887766426	0.00305023094014793	0.342748530111823	9.06574353567201	4.47515565397182	-1.28124501074631	440546414	DNLZ	DNL-type zinc finger
ILMN_3246273	ILMN_3246273	0.309832887766426	0.00306021136034932	0.510901868611819	8.05286103340496	4.47239113077499	-1.28437611289355	161169047	RNU1-3	RNA, U1 small nuclear 3
ILMN_1791702	ILMN_1791702	0.309832887766426	0.0030673289580389	0.300833596461018	7.75838040347112	4.47042567608602	-1.28660299960046	574957238	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
ILMN_1697512	ILMN_1697512	0.309832887766426	0.00307989502088364	-0.297733342810313	7.39546513303303	-4.46696795846451	-1.29052227520104	40806213	SLC32A1	solute carrier family 32 member 1
ILMN_1777906	ILMN_1777906	0.309832887766426	0.00308187897701524	0.670975385903978	10.299480888706	4.46642347251155	-1.29113963256626	556503437	MAP7D1	MAP7 domain containing 1
ILMN_2364022	ILMN_2364022	0.310954722871747	0.00310298322573994	-1.13524518530149	8.57257334908814	-4.46065539608716	-1.29768285560446	332800975	SLC16A3	solute carrier family 16 member 3
ILMN_1890614	ILMN_1890614	0.31367335664814	0.00314014458615966	0.45041774984934	7.95523768353323	4.45060332125977	-1.30909965114439	21750579	FAM212B	family with sequence similarity 212 member B
ILMN_1732985	ILMN_1732985	0.314629752445448	0.00316382425006844	0.377366418766138	7.99708168344671	4.44426635738065	-1.31630600998973	111120330	PHF20L1	PHD finger protein 20-like 1
ILMN_2400947	ILMN_2400947	0.315446373852562	0.0031881613937635	0.403159309859331	7.54979053661697	4.43780782608527	-1.32365782158014	134152679	CELF2	CUGBP, Elav-like family member 2
ILMN_1779828	ILMN_1779828	0.318965989152598	0.00323735858668748	0.30163987794077	7.74784295043482	4.42491676312249	-1.33835360383218	197304767	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1
ILMN_1718629	ILMN_1718629	0.318965989152598	0.00324413690752019	0.387587791141335	7.99097834168609	4.42315762803767	-1.34036126159127	212274353	NRIP1	nuclear receptor interacting protein 1
ILMN_1720998	ILMN_1720998	0.320685719524015	0.00328415786712036	0.446631043770732	7.42784063275696	4.41285331067473	-1.35213216878811	654823741	CA12	carbonic anhydrase 12
ILMN_2209993	ILMN_2209993	0.320685719524015	0.00330358024931414	0.441413271070214	7.79106677595558	4.40790244368272	-1.35779426909558	116292171	PLIN5	perilipin 5
